Specimen Number,Species ID,Group,Family,Scientific Name,Common Name,Country,State,County,Locality,Latitude,Longitude,Source,Accuracy,Drainage Name,HUC 8 Number,Year,Month,Day,Status,Comments,record_type,disposal,Museum_Cat_No,fresh_marine_intro,Reference 1,Type 1,Date 1,Author 1,Title 1,Publisher 1,Location 1,Reference 2,Type 2,Date 2,Author 2,Title 2,Publisher 2,Location 2,Reference 3,Type 3,Date 3,Author 3,Title 3,Publisher 3,Location 3,Reference 4,Type 4,Date 4,Author 4,Title 4,Publisher 4,Location 4,Reference 5,Type 5,Date 5,Author 5,Title 5,Publisher 5,Location 5,Reference 6,Type 6,Date 6,Author 6,Title 6,Publisher 6,Location 6
1414178,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,LA,,"Gulf of Mexico, Louisiana, site MP-289C",29.2488,-88.4419,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,7.0,13.0,established,"Habitat = Platform , Depth = 130 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414179,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,LA,,"Gulf of Mexico, Louisiana, site MP-289C",29.2488,-88.4419,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,7.0,13.0,established,"Habitat = Platform , Depth = 130 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414180,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,LA,,"Gulf of Mexico, Louisiana, site MP-289C",29.2488,-88.4419,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,7.0,13.0,established,"Habitat = Platform , Depth = 130 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414181,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,LA,,"Gulf of Mexico, Louisiana, site MP-289C",29.2488,-88.4419,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,7.0,13.0,established,"Habitat = Platform , Depth = 130 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414240,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,LA,,"Gulf of Mexico, Louisiana, site SP-62A",29.0966,-88.7339,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,7.0,13.0,established,"Habitat = Platform , Depth = 145 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414241,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,LA,,"Gulf of Mexico, Louisiana, site MP-289C",29.2488,-88.4419,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,7.0,13.0,established,"Habitat = Platform , Depth = 130 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414242,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,LA,,"Gulf of Mexico, Louisiana, site MP-289C",29.2488,-88.4419,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,7.0,13.0,established,"Habitat = Platform , Depth = 130 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414243,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,LA,,"Gulf of Mexico, Louisiana, site MP-289C",29.2488,-88.4419,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,7.0,13.0,established,"Habitat = Platform , Depth = 130 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414244,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,LA,,"Gulf of Mexico, Louisiana, site MP-289C",29.2488,-88.4419,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,7.0,13.0,established,"Habitat = Platform , Depth = 130 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414245,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,LA,,"Gulf of Mexico, Louisiana, site MP-289C",29.2488,-88.4419,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,7.0,13.0,established,"Habitat = Platform , Depth = 130 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414246,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,LA,,"Gulf of Mexico, Louisiana, site MP-289C",29.2488,-88.4419,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,7.0,13.0,established,"Habitat = Platform , Depth = 130 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414247,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,LA,,"Gulf of Mexico, Louisiana, site MP-289C",29.2488,-88.4419,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,7.0,13.0,established,"Habitat = Platform , Depth = 130 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414396,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,LA,,"Gulf of Mexico, Louisiana, site SP-62A",29.0966,-88.7339,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,7.0,13.0,established,"Habitat = Platform , Depth = 145 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414397,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,LA,,"Gulf of Mexico, Louisiana, site SP-62A",29.0966,-88.7339,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,7.0,13.0,established,"Habitat = Platform , Depth = 145 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414398,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,LA,,"Gulf of Mexico, Louisiana, site MP-289C",29.2488,-88.4419,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,7.0,13.0,established,"Habitat = Platform , Depth = 130 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414399,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,LA,,"Gulf of Mexico, Louisiana, site MP-289C",29.2488,-88.4419,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,7.0,13.0,established,"Habitat = Platform , Depth = 130 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414400,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,LA,,"Gulf of Mexico, Louisiana, site MP-289C",29.2488,-88.4419,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,7.0,13.0,established,"Habitat = Platform , Depth = 130 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414401,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,LA,,"Gulf of Mexico, Louisiana, site MP-289C",29.2488,-88.4419,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,7.0,13.0,established,"Habitat = Platform , Depth = 130 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414402,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,LA,,"Gulf of Mexico, Louisiana, site MP-289C",29.2488,-88.4419,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,7.0,13.0,established,"Habitat = Platform , Depth = 130 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414403,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,LA,,"Gulf of Mexico, Louisiana, site MP-289C",29.2488,-88.4419,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,7.0,13.0,established,"Habitat = Platform , Depth = 130 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1411697,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,AL,,"Gulf of Mexico, Alabama, Tank 56",29.9639,-87.7767,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,5.0,19.0,established,"Habitat = Tank , Depth = 100 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412327,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,AL,,"Gulf of Mexico, Alabama, Tank 56",29.9639,-87.7767,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,5.0,19.0,established,"Habitat = Tank , Depth = 100 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412252,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,AL,,"Gulf of Mexico, Alabama, Tank 74",29.97865,-87.77658,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,5.0,19.0,established,"Habitat = Tank , Depth = 100 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412278,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,AL,,"Gulf of Mexico, Alabama, Tank 74",29.97865,-87.77658,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,5.0,19.0,established,"Habitat = Tank , Depth = 100 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412289,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,AL,,"Gulf of Mexico, Alabama, Pyramid",29.8313,-87.7714,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,5.0,20.0,established,"Habitat = Pyramid , Depth = 120 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412367,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,AL,,"Gulf of Mexico, Alabama, Pyramid",29.8313,-87.7714,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,5.0,20.0,established,"Habitat = Pyramid , Depth = 120 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1411782,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,AL,,"Gulf of Mexico, Alabama, Pyramid",29.8313,-87.7714,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,5.0,20.0,established,"Habitat = Pyramid , Depth = 120 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1411717,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,AL,,"Gulf of Mexico, Alabama, Pyramid",29.8313,-87.7714,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,5.0,20.0,established,"Habitat = Pyramid , Depth = 120 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1411756,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,AL,,"Gulf of Mexico, Alabama, Pyramid",29.8313,-87.7714,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,5.0,20.0,established,"Habitat = Pyramid , Depth = 120 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1411757,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,AL,,"Gulf of Mexico, Alabama, Pyramid",29.8313,-87.7714,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,5.0,20.0,established,"Habitat = Pyramid , Depth = 120 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1410441,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,AL,,"Gulf of Mexico, Alabama, Pyramid",29.8313,-87.7714,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,5.0,20.0,established,"Habitat = Pyramid , Depth = 120 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1411743,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,AL,,"Gulf of Mexico, Alabama, Pyramid",29.8313,-87.7714,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,5.0,20.0,established,"Habitat = Pyramid , Depth = 120 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412301,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,AL,,"Gulf of Mexico, Alabama, Pyramid",29.8313,-87.7714,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,5.0,20.0,established,"Habitat = Pyramid , Depth = 120 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1411295,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,AL,,"Gulf of Mexico, Alabama, Private Pyramid",29.79,-87.54,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,6.0,2.0,established,"Habitat = Pyramid , Depth = 130 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1411251,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,AL,,"Gulf of Mexico, Alabama, Private Pyramid",29.79,-87.54,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,6.0,2.0,established,"Habitat = Pyramid , Depth = 130 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1410645,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,AL,,"Gulf of Mexico, Alabama, Private Pyramid",29.84,-88.28,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,6.0,2.0,established,"Habitat = Pyramid , Depth = 110 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1410895,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,AL,,"Gulf of Mexico, Alabama, Private Pyramid",29.84,-88.28,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,6.0,2.0,established,"Habitat = Pyramid , Depth = 110 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1410671,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,AL,,"Gulf of Mexico, Alabama, Private Pyramid",29.84,-88.28,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,6.0,2.0,established,"Habitat = Pyramid , Depth = 110 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1410658,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,AL,,"Gulf of Mexico, Alabama, Private Pyramid",29.84,-88.28,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,6.0,2.0,established,"Habitat = Pyramid , Depth = 110 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1411785,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,AL,,"Gulf of Mexico, Alabama, Private Pyramid",29.8,-88.3,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,6.0,3.0,established,"Habitat = Pyramid , Depth = 100 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412368,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,AL,,"Gulf of Mexico, Alabama, Tank 65",29.8406,-87.7468,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,6.0,3.0,established,"Habitat = Artificial Reef , Depth = 109 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412373,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,AL,,"Gulf of Mexico, Alabama, Tank 65",29.8406,-87.7468,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,6.0,3.0,established,"Habitat = Artificial Reef , Depth = 109 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412328,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,AL,,"Gulf of Mexico, Alabama, Private Pyramid",29.8,-88.3,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,6.0,3.0,established,"Habitat = Pyramid , Depth = 100 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412331,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,AL,,"Gulf of Mexico, Alabama, Tank 65",29.8406,-87.7468,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,6.0,3.0,established,"Habitat = Artificial Reef , Depth = 109 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412318,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,AL,,"Gulf of Mexico, Alabama, Private Pyramid",29.8,-88.3,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,6.0,3.0,established,"Habitat = Pyramid , Depth = 100 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412290,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,AL,,"Gulf of Mexico, Alabama, Private Pyramid",29.8,-88.3,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,6.0,3.0,established,"Habitat = Pyramid , Depth = 100 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412305,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,AL,,"Gulf of Mexico, Alabama, Tank 65",29.8406,-87.7468,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,6.0,3.0,established,"Habitat = Artificial Reef , Depth = 109 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412279,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,AL,,"Gulf of Mexico, Alabama, Private Pyramid",29.8,-88.3,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,6.0,3.0,established,"Habitat = Pyramid , Depth = 100 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412239,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,AL,,"Gulf of Mexico, Alabama, Private Pyramid",29.8,-88.3,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,6.0,3.0,established,"Habitat = Pyramid , Depth = 100 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1411720,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,AL,,"Gulf of Mexico, Alabama, Private Pyramid",29.8,-88.3,reported,Accurate,Northern Gulf of Mexico,32004300.0,2013,6.0,3.0,established,"Habitat = Pyramid , Depth = 100 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
